gruppo	nomeGruppo	senatore	nome	cognome	carica	carica_en	inizio	fine	legislatura	provenance
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29211	Stefania	Giannini	Membro	Member	2015-02-18	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/11320	Pietro	Ichino	Membro	Member	2015-02-18	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/6472	Linda	Lanzillotta	Membro	Member	2015-02-18	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/17695	Alessandro	Maran	Membro	Member	2015-02-18	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29187	Gianluca	Susta	Membro	Member	2015-02-18	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29172	Francesco	Russo	Segretario d'Aula	Chamber secretary	2015-10-22	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/17651	Giorgio	Tonini	Membro	Member	2015-11-03	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/23135	Salvatore	Margiotta	Membro	Member	2016-03-01	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32307	Lucia	Esposito	Membro	Member	2017-09-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/22863	Lucio	Barani	Membro	Member	2013-03-19	2013-03-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/4639	Giuseppe	Esposito	Membro	Member	2013-03-19	2013-04-09	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/2064	Paolo	Romani	Membro	Member	2013-03-19	2013-04-09	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25270	Simona	Vicari	Membro	Member	2013-03-19	2013-04-09	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17803	Antonio	Verro	Membro	Member	2013-03-19	2013-05-28	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25208	Mario	Mantovani	Membro	Member	2013-03-19	2013-06-03	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29033	Piero	Aiello	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/22707	Andrea	Augello	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/3923	Antonio	Azzollini	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29063	Antonio Stefano	Caridi	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/19020	Massimo	Cassano	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29199	Federica	Chiavaroli	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/645	Francesco	Colucci	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29206	Franco	Conte	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/752	Antonio	D'Ali'	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29079	Mario	Dalla Tor	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29081	Nico	D'Ascola	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/1027	Roberto	Formigoni	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17561	Antonio	Gentile	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/1148	Carlo	Giovanardi	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29208	Marcello	Gualdani	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29125	Bruno	Mancuso	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17698	Giuseppe Francesco Maria	Marinello	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29152	Pippo	Pagano	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/18715	Gaetano	Quagliariello	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/23060	Luciano	Rossi	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/2132	Maurizio	Sacconi	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25386	Salvatore	Torrisi	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17805	Guido	Viceconte	Membro	Member	2013-03-19	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/3939	Renato	Schifani	Presidente	President	2013-03-19	2013-11-17	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/27647	Vincenzo	D'Anna	Membro	Member	2013-03-19	2013-11-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29114	Pietro	Langella	Membro	Member	2013-03-19	2013-11-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17635	Giuseppe	Ruvolo	Membro	Member	2013-03-19	2013-11-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25558	Anna Maria	Bernini	Membro	Member	2013-03-19	2013-11-24	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/227	Silvio	Berlusconi	Membro	Member	2013-03-19	2013-11-27	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/4352	Donato	Bruno	Membro	Member	2013-03-19	2013-12-03	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25458	Antonio	Milo	Membro	Member	2013-03-19	2013-12-04	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29209	Emilio	Floris	Membro	Member	2013-03-19	2013-12-10	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/23035	Paola	Pelino	Membro	Member	2013-03-19	2014-02-04	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/4347	Paolo	Bonaiuti	Membro	Member	2013-03-19	2014-04-21	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/1662	Alessandra	Mussolini	Membro	Member	2013-03-19	2014-06-30	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/32	Maria Elisabetta	Alberti Casellati	Membro	Member	2013-03-19	2014-09-25	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17811	Pierantonio	Zanettin	Membro	Member	2013-03-19	2014-09-25	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/22970	Francesco Maria	Giro	Membro	Member	2013-03-19	2014-11-24	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17857	Sandro	Bondi	Membro	Member	2013-03-19	2015-03-30	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25416	Manuela	Repetti	Membro	Member	2013-03-19	2015-03-30	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/22717	Anna Cinzia	Bonfrisco	Membro	Member	2013-03-19	2015-05-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29207	Francesco	Bruni	Membro	Member	2013-03-19	2015-05-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25261	Luigi	D'Ambrosio Lettieri	Membro	Member	2013-03-19	2015-05-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17823	Ciro	Falanga	Membro	Member	2013-03-19	2015-05-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29118	Pietro	Liuzzi	Membro	Member	2013-03-19	2015-05-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29120	Eva	Longo	Membro	Member	2013-03-19	2015-05-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29159	Luigi	Perrone	Membro	Member	2013-03-19	2015-05-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29188	Lucio	Tarquinio	Membro	Member	2013-03-19	2015-05-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29197	Vittorio	Zizza	Membro	Member	2013-03-19	2015-05-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17911	Riccardo	Conti	Membro	Member	2013-03-19	2015-07-07	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25464	Riccardo	Mazzoni	Membro	Member	2013-03-19	2015-07-28	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17801	Denis	Verdini	Membro	Member	2013-03-19	2015-07-28	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/63	Francesco Maria	Amoruso	Membro	Member	2013-03-19	2015-09-21	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/22558	Pietro	Iurlaro	Membro	Member	2013-03-19	2015-10-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/10369	Riccardo	Villari	Membro	Member	2013-03-19	2016-02-09	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25412	Mariarosaria	Rossi	Membro	Member	2013-03-19	2016-07-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29205	Augusto	Minzolini	Membro	Member	2013-03-19	2017-04-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25568	Francesco	Aracri	Membro	Member	2013-03-19	2017-05-24	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29163	Giovanni	Piccoli	Membro	Member	2013-03-19	2017-10-09	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/1526	Altero	Matteoli	Membro	Member	2013-03-19	2017-12-18	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25271	Bruno	Alicata	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29204	Bernabo'	Bocca	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25214	Giacomo	Caliendo	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/476	Franco	Cardiello	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/500	Franco	Carraro	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/22899	Remigio	Ceroni	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/27874	Domenico	De Siano	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17834	Enzo	Fasano	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/4192	Claudio	Fazzone	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29103	Paolo	Galimberti	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/1103	Maurizio	Gasparri	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17887	Niccolo'	Ghedini	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25491	Vincenzo	Gibiino	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/1407	Lucio	Malan	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29126	Andrea	Mandelli	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29128	Marco	Marin	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25205	Alfredo	Messina	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/17739	Nitto Francesco	Palma	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/23054	Antonio	Razzi	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25198	Maria	Rizzotti	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25206	Salvatore	Sciascia	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25398	Domenico	Scilipoti Isgro'	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29178	Francesco	Scoma	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25207	Giancarlo	Serafini	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25245	Cosimo	Sibilia	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29210	Sante	Zuffada	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25270	Simona	Vicari	Vicepresidente	Vice president	2013-04-10	2013-05-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/4639	Giuseppe	Esposito	Vicepresidente	Vice president	2013-04-10	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/2064	Paolo	Romani	Vicepresidente	Vice president	2013-04-10	2013-11-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/25270	Simona	Vicari	Membro	Member	2013-05-03	2013-11-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/29212	Enrico	Piccinelli	Membro	Member	2013-05-29	2015-12-21	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Il Popolo della Libertà	http://dati.senato.it/senatore/30259	Lionello Marco	Pagnoncelli	Membro	Member	2013-06-03	2015-05-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/2064	Paolo	Romani	Presidente pro tempore	Pro tempore president	2013-11-20	2013-11-24	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25558	Anna Maria	Bernini	Vicepresidente Vicario	Deputy vice president	2013-11-25	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/2064	Paolo	Romani	Presidente	President	2013-11-25	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/4352	Donato	Bruno	Vicepresidente	Vice president	2013-12-03	2015-08-17	17	variazioni_gruppi_17
